,pdbid,binding_affinity
11572,4fzc,8.40
11573,4jai,8.40
11574,4jsr,8.40
11575,4l52,8.40
11576,4lxk,8.40
11577,4mqu,8.40
11578,4nh7,8.40
11579,4nw6,8.40
11580,4px6,8.40
11581,4ra5,8.40
11582,4rcf,8.40
11583,4ual,8.40
11584,4uro,8.40
11585,4uyn,8.40
11586,4x7k,8.40
11587,4z3v,8.40
11588,5ccm,8.40
11589,5cs2,8.40
11590,5d9k,8.40
11591,5em6,8.40
11592,1e4h,8.41
11593,1g48,8.41
11594,1i9p,8.41
11595,1i9q,8.41
11596,1w96,8.41
11597,2am9,8.41
11598,2w6c,8.41
11599,3mvm,8.41
11600,3oxc,8.41
11601,4agd,8.41
11602,4ngt,8.41
11603,5ak2,8.41
11604,1bwb,8.42
11605,1htg,8.42
11606,1i9o,8.42
11607,2g5p,8.42
11608,2isc,8.42
11609,4ezj,8.42
11610,4hbp,8.42
11611,4ksy,8.42
11612,4wa9,8.42
11613,5c4s,8.42
11614,1jje,8.43
11615,2c8w,8.43
11616,2xbv,8.43
11617,2za5,8.43
11618,3nhi,8.43
11619,3qlb,8.43
11620,3tam,8.43
11621,3u7s,8.43
11622,4cqe,8.43
11623,4g3g,8.43
11624,4y8x,8.43
11625,4zk5,8.43
11626,1bmn,8.44
11627,1ynd,8.44
11628,2rf2,8.44
11629,2vc9,8.44
11630,2xyf,8.44
11631,3uhm,8.44
11632,3w1f,8.44
11633,4bbe,8.44
11634,4zae,8.44
11635,1jq9,8.45
11636,1a3e,8.46
11637,1bgo,8.46
11638,1iht,8.46
11639,1ld8,8.46
11640,1u3q,8.46
11641,1u9w,8.46
11642,2mip,8.46
11643,2oh4,8.46
11644,3bx5,8.46
11645,3kdd,8.46
11646,3kl6,8.46
11647,3nam,8.46
11648,3q2g,8.46
11649,4css,8.46
11650,4he9,8.46
11651,4lge,8.46
11652,4u01,8.46
11653,1qkn,8.47
11654,2ds1,8.47
11655,2oag,8.47
11656,2qo8,8.47
11657,2wei,8.47
11658,3b28,8.47
11659,3bhb,8.47
11660,3zln,8.47
11661,1i9l,8.48
11662,1i9m,8.48
11663,1w5y,8.48
11664,2hs1,8.48
11665,2p3b,8.48
11666,2r5p,8.48
11667,2uxz,8.48
11668,2yix,8.48
11669,3b1m,8.48
11670,3eqs,8.48
11671,3n3j,8.48
11672,3wqh,8.48
11673,4jpa,8.48
11674,4nvq,8.48
11675,4o0v,8.48
11676,5ap2,8.48
11677,1akt,8.49
11678,1ec0,8.49
11679,2g5u,8.49
11680,2ieo,8.49
11681,2ihq,8.49
11682,2oqi,8.49
11683,3gfe,8.49
11684,3pp1,8.49
11685,3s45,8.49
11686,3wyy,8.49
11687,4a22,8.49
11688,4ehe,8.49
11689,4hdf,8.49
11690,4m2r,8.49
11691,4mwu,8.49
11692,7upj,8.49
11693,3d3p,8.50
11694,3qd0,8.50
11695,1cr6,8.51
11696,1d8m,8.51
11697,1g05,8.51
11698,1qpl,8.51
11699,2rg5,8.51
11700,2vh0,8.51
11701,3i25,8.51
11702,3tia,8.51
11703,3u8j,8.51
11704,3uol,8.51
11705,3zpt,8.51
11706,4nk9,8.51
11707,1b6p,8.52
11708,1d7x,8.52
11709,1fcy,8.52
11710,1hbj,8.52
11711,1i5r,8.52
11712,1jij,8.52
11713,1jk7,8.52
11714,1nfx,8.52
11715,1o44,8.52
11716,1oit,8.52
11717,1q6p,8.52
11718,1r78,8.52
11719,1rhu,8.52
11720,1rp7,8.52
11721,1sps,8.52
11722,1ta2,8.52
11723,1urw,8.52
11724,1w14,8.52
11725,1xkk,8.52
11726,2b1p,8.52
11727,2boh,8.52
11728,2bqw,8.52
11729,2bxt,8.52
11730,2fs9,8.52
11731,2fvd,8.52
11732,2gbi,8.52
11733,2hfp,8.52
11734,2oc2,8.52
11735,2ow3,8.52
11736,2q64,8.52
11737,2qmf,8.52
11738,2qu6,8.52
11739,2v11,8.52
11740,2vaq,8.52
11741,2vf6,8.52
11742,2vnm,8.52
11743,2vtp,8.52
11744,2vvc,8.52
11745,2vw5,8.52
11746,2w1g,8.52
11747,2wn9,8.52
11748,2wxp,8.52
11749,2xa4,8.52
11750,2xbj,8.52
11751,2xfk,8.52
11752,3cic,8.52
11753,3dcv,8.52
11754,3dya,8.52
11755,3h5u,8.52
11756,3hvh,8.52
11757,3hvk,8.52
11758,3i0r,8.52
11759,3ia6,8.52
11760,3jzo,8.52
11761,3k84,8.52
11762,3lpi,8.52
11763,3m2w,8.52
11764,3ml5,8.52
11765,3n23,8.52
11766,3ns9,8.52
11767,3ocg,8.52
11768,3pa4,8.52
11769,3psb,8.52
11770,3psd,8.52
11771,3sfc,8.52
11772,3spk,8.52
11773,3suu,8.52
11774,3sx4,8.52
11775,3t3v,8.52
11776,3tct,8.52
11777,3ttm,8.52
11778,3u4u,8.52
11779,3umw,8.52
11780,3zxh,8.52
11781,4bae,8.52
11782,4bcb,8.52
11783,4c4j,8.52
11784,4dtk,8.52
11785,4e1z,8.52
11786,4e3l,8.52
11787,4foc,8.52
11788,4gjd,8.52
11789,4gv1,8.52
11790,4h1e,8.52
11791,4h3i,8.52
11792,4h4m,8.52
11793,4hyi,8.52
11794,4izy,8.52
11795,4j52,8.52
11796,4jnc,8.52
11797,4jnm,8.52
11798,4l6s,8.52
11799,4lgg,8.52
11800,4nh8,8.52
11801,4o6w,8.52
11802,4o97,8.52
11803,4p1u,8.52
11804,4rpv,8.52
11805,4rx5,8.52
11806,4tlr,8.52
11807,4uwh,8.52
11808,4wcu,8.52
11809,4yne,8.52
11810,4yzc,8.52
11811,4zj6,8.52
11812,4zom,8.52
11813,5am1,8.52
11814,5bue,8.52
11815,3jzc,8.53
11816,1r1i,8.54
11817,3hc8,8.54
11818,3kjd,8.54
11819,3q96,8.54
11820,4fcb,8.54
11821,4hwo,8.54
11822,4mbl,8.54
11823,4yay,8.54
11824,5e7v,8.54
11825,1hos,8.55
11826,1ibg,8.55
11827,1ppl,8.55
11828,2byr,8.55
11829,2zis,8.55
11830,3ejp,8.55
11831,3g6g,8.55
11832,3kfc,8.55
11833,3rwg,8.55
11834,3t8s,8.55
11835,3v51,8.55
11836,4ynd,8.55
11837,5amd,8.55
11838,3so9,8.56
11839,1bgq,8.57
11840,1q1g,8.57
11841,1yye,8.57
11842,2h8h,8.57
11843,2i0j,8.57
11844,2r5q,8.57
11845,2w6t,8.57
11846,2w78,8.57
11847,2x4z,8.57
11848,2yne,8.57
11849,3dkf,8.57
11850,3ejq,8.57
11851,3ejr,8.57
11852,3v7x,8.57
11853,3vrt,8.57
11854,4hy4,8.57
11855,4kmz,8.57
11856,4re3,8.57
11857,4tpk,8.57
11858,4uwl,8.57
11859,5caq,8.57
11860,3r5t,8.58
11861,1akw,8.59
11862,1hkj,8.59
11863,1m7q,8.59
11864,2fky,8.59
11865,2gu8,8.59
11866,2iit,8.59
11867,2itz,8.59
11868,2wky,8.59
11869,3ibi,8.59
11870,4ezl,8.59
11871,4mx9,8.59
11872,4tpp,8.59
11873,1bwa,8.60
11874,1ikw,8.60
11875,1yy4,8.60
11876,2r5b,8.60
11877,3b66,8.60
11878,3bqn,8.60
11879,3fhe,8.60
11880,3k5g,8.60
11881,3m6f,8.60
11882,3oe0,8.60
11883,3s43,8.60
11884,3sxf,8.60
11885,3t3u,8.60
11886,4efs,8.60
11887,4f65,8.60
11888,4gj2,8.60
11889,4jg8,8.60
11890,4ke1,8.60
11891,4qf7,8.60
11892,4qjp,8.60
11893,4qlt,8.60
11894,5cf5,8.60
11895,4b00,8.61
11896,4ban,8.61
11897,1a61,8.62
11898,1azl,8.62
11899,2bbb,8.62
11900,2cej,8.62
11901,2h42,8.62
11902,3dt1,8.62
11903,3qqu,8.62
11904,3ryz,8.62
11905,4bf1,8.62
11906,4dru,8.62
11907,4fcf,8.62
11908,4hf4,8.62
11909,4jx9,8.62
11910,4nrl,8.62
11911,4tpm,8.62
11912,4zim,8.62
11913,5egm,8.62
11914,3f17,8.63
11915,4ee0,8.63
11916,1g45,8.64
11917,1mue,8.64
11918,1r1j,8.64
11919,1t31,8.64
11920,2qry,8.64
11921,2qt9,8.64
11922,3f88,8.64
11923,3hkw,8.64
11924,3s71,8.64
11925,3wig,8.64
11926,3zev,8.64
11927,4g9c,8.64
11928,4pft,8.64
11929,4qd6,8.64
11930,4x6x,8.64
11931,4ydn,8.64
11932,4zyf,8.64
11933,5e8f,8.64
11934,6std,8.64
11935,2oax,8.65
11936,4kp0,8.65
11937,1i9n,8.66
11938,1n9a,8.66
11939,2i47,8.66
11940,2pja,8.66
11941,2rg6,8.66
11942,2x39,8.66
11943,3cjo,8.66
11944,3d1x,8.66
11945,3kqc,8.66
11946,3nox,8.66
11947,3s68,8.66
11948,3t19,8.66
11949,3u8k,8.66
11950,3vnt,8.66
11951,4bbf,8.66
11952,4p0n,8.66
11953,3u1y,8.67
11954,2nw4,8.68
11955,2qd6,8.68
11956,3c6t,8.68
11957,3iw4,8.68
11958,3jsi,8.68
11959,3m8p,8.68
11960,3p76,8.68
11961,3s3r,8.68
11962,4jmh,8.68
11963,4lgu,8.68
11964,2q55,8.69
11965,1bcd,8.70
11966,1bji,8.70
11967,1dmt,8.70
11968,1f9e,8.70
11969,1g4j,8.70
11970,1haa,8.70
11971,1hfs,8.70
11972,1ida,8.70
11973,1jgl,8.70
11974,1jiz,8.70
11975,1jyq,8.70
11976,1lnm,8.70
11977,1npa,8.70
11978,1npw,8.70
11979,1ohr,8.70
11980,1pxo,8.70
11981,1rne,8.70
11982,1svg,8.70
11983,1t7j,8.70
11984,1w13,8.70
11985,1xap,8.70
11986,1y0x,8.70
11987,2b7d,8.70
11988,2be2,8.70
11989,2bpm,8.70
11990,2bvx,8.70
11991,2dbl,8.70
11992,2f8g,8.70
11993,2fl2,8.70
11994,2fmb,8.70
11995,2fr3,8.70
11996,2h4n,8.70
11997,2hm1,8.70
11998,2i0e,8.70
11999,2i3z,8.70
12000,2jh0,8.70
12001,2k31,8.70
12002,2nnq,8.70
12003,2nwl,8.70
12004,2oaz,8.70
12005,2ojj,8.70
12006,2ovx,8.70
12007,2pcp,8.70
12008,2q2z,8.70
12009,2q7u,8.70
12010,2uwo,8.70
12011,2vj8,8.70
12012,2vnn,8.70
12013,2w0d,8.70
12014,2w17,8.70
12015,2wf1,8.70
12016,2wgj,8.70
12017,2wxv,8.70
12018,2wyg,8.70
12019,2x2i,8.70
12020,2xvd,8.70
12021,2y5f,8.70
12022,2y7z,8.70
12023,2y81,8.70
12024,2yac,8.70
12025,2yak,8.70
12026,3be2,8.70
12027,3bla,8.70
12028,3brn,8.70
12029,3d9z,8.70
12030,3da6,8.70
12031,3eqr,8.70
12032,3fdm,8.70
12033,3ge7,8.70
12034,3hvj,8.70
12035,3hwn,8.70
12036,3i5z,8.70
12037,3i60,8.70
12038,3ik3,8.70
12039,3l1s,8.70
12040,3lgp,8.70
12041,3lvp,8.70
12042,3oot,8.70
12043,3oyp,8.70
12044,3oz1,8.70
12045,3pa5,8.70
12046,3ppj,8.70
12047,3qc4,8.70
12048,3qk0,8.70
12049,3s73,8.70
12050,3thb,8.70
12051,3wc5,8.70
12052,4a7i,8.70
12053,4bah,8.70
12054,4d89,8.70
12055,4d8c,8.70
12056,4eo6,8.70
12057,4f1s,8.70
12058,4hxw,8.70
12059,4hy1,8.70
12060,4i5h,8.70
12061,4j53,8.70
12062,4jjg,8.70
12063,4jlg,8.70
12064,4k6z,8.70
12065,4lgh,8.70
12066,4lxa,8.70
12067,4n4v,8.70
12068,4nwk,8.70
12069,4o12,8.70
12070,4o15,8.70
12071,4occ,8.70
12072,4ps3,8.70
12073,4q1c,8.70
12074,4r5a,8.70
12075,4rce,8.70
12076,4rwj,8.70
12077,4unr,8.70
12078,4x7o,8.70
12079,4xmo,8.70
12080,4yth,8.70
12081,4zg7,8.70
12082,4zwx,8.70
12083,4zwy,8.70
12084,4zwz,8.70
12085,5bnj,8.70
12086,5c2e,8.70
12087,5dk4,8.70
12088,5e2o,8.70
12089,5e8r,8.70
12090,5edq,8.70
12091,3t9t,8.71
12092,1c12,8.72
12093,1eub,8.72
12094,1hc9,8.72
12095,1hkm,8.72
12096,1o5m,8.72
12097,1x76,8.72
12098,2pjc,8.72
12099,2wj1,8.72
12100,3ckz,8.72
12101,3lik,8.72
12102,3p8o,8.72
12103,3pwh,8.72
12104,3ts4,8.72
12105,3vf9,8.72
12106,4bkj,8.72
12107,4crc,8.72
12108,4hhy,8.72
12109,4ish,8.72
12110,4ivb,8.72
12111,4q1b,8.72
12112,4tv3,8.72
12113,4x6o,8.72
12114,5c42,8.72
12115,5c4u,8.72
12116,1cin,8.73
12117,1b6k,8.74
12118,1bl4,8.74
12119,1mjj,8.74
12120,1pxh,8.74
12121,1sdv,8.74
12122,2anm,8.74
12123,2fl5,8.74
12124,2opb,8.74
12125,2vkm,8.74
12126,2wtv,8.74
12127,3ce3,8.74
12128,3eml,8.74
12129,3q32,8.74
12130,3r7r,8.74
12131,3rz1,8.74
12132,3ti3,8.74
12133,4ei4,8.74
12134,4gii,8.74
12135,3wt7,8.75
12136,1bnv,8.77
12137,1d4l,8.77
12138,1lq2,8.77
12139,1qft,8.77
12140,1ros,8.77
12141,1x38,8.77
12142,1xpc,8.77
12143,1zp8,8.77
12144,1zuc,8.77
12145,2cne,8.77
12146,2itt,8.77
12147,2j7x,8.77
12148,2uz6,8.77
12149,2wkz,8.77
12150,2yis,8.77
12151,3b5r,8.77
12152,3e4a,8.77
12153,3qdd,8.77
12154,3s3q,8.77
12155,4d09,8.77
12156,4e4l,8.77
12157,4ekg,8.77
12158,4frs,8.77
12159,4kql,8.77
12160,4m0f,8.77
12161,4rss,8.77
12162,4yhq,8.77
12163,4yt7,8.77
12164,5abh,8.77
12165,5ea3,8.77
12166,4b7n,8.78
12167,1cj1,8.80
12168,1csi,8.80
12169,1f1j,8.80
12170,1fkn,8.80
12171,1g46,8.80
12172,1ryf,8.80
12173,1w5w,8.80
12174,2amv,8.80
12175,2ll7,8.80
12176,2q2y,8.80
12177,2q7m,8.80
12178,2xn6,8.80
12179,3d1z,8.80
12180,3eyg,8.80
12181,3idp,8.80
12182,3oaf,8.80
12183,3rt4,8.80
12184,3skc,8.80
12185,3vyf,8.80
12186,4g2w,8.80
12187,4ge9,8.80
12188,4gk2,8.80
12189,4ksp,8.80
12190,4ngq,8.80
12191,4z9l,8.80
12192,5cau,8.80
12193,5e2p,8.80
12194,1ork,8.81
12195,1yz3,8.81
12196,1cim,8.82
12197,1czk,8.82
12198,1g54,8.82
12199,1m0b,8.82
12200,2ckm,8.82
12201,2ghg,8.82
12202,2giu,8.82
12203,2hvc,8.82
12204,2p93,8.82
12205,2r4f,8.82
12206,2r9m,8.82
12207,2zcq,8.82
12208,2zxg,8.82
12209,3bz3,8.82
12210,3fvk,8.82
12211,3nu4,8.82
12212,3que,8.82
12213,3tlh,8.82
12214,3zlo,8.82
12215,4hrd,8.82
12216,4i5c,8.82
12217,4jmg,8.82
12218,4ks1,8.82
12219,4na8,8.82
12220,4oys,8.82
12221,4x6n,8.82
12222,5bvn,8.82
12223,5bvw,8.82
12224,1lhu,8.83
12225,3mxd,8.83
12226,4btt,8.84
12227,1d4i,8.85
12228,1u3s,8.85
12229,2avo,8.85
12230,2obf,8.85
12231,2qlf,8.85
12232,3b67,8.85
12233,3e93,8.85
12234,3itz,8.85
12235,3nzu,8.85
12236,3ppk,8.85
12237,3prf,8.85
12238,3r2f,8.85
12239,3vo3,8.85
12240,3vsx,8.85
12241,3wyl,8.85
12242,4gj3,8.85
12243,4hvd,8.85
12244,4j6i,8.85
12245,4mu7,8.85
12246,5cas,8.85
12247,2feq,8.86
12248,2xej,8.87
12249,2ycs,8.87
12250,3c6u,8.87
12251,3tic,8.87
12252,4hzw,8.88
12253,1i90,8.89
12254,1lek,8.89
12255,1n3i,8.89
12256,1nfy,8.89
12257,1nt1,8.89
12258,1xp9,8.89
12259,1ztq,8.89
12260,2h5i,8.89
12261,2idw,8.89
12262,2lpr,8.89
12263,2onz,8.89
12264,2y7x,8.89
12265,3a4o,8.89
12266,3ekp,8.89
12267,3km4,8.89
12268,3rin,8.89
12269,3sx9,8.89
12270,3u8m,8.89
12271,3v66,8.89
12272,3vhc,8.89
12273,3wke,8.89
12274,3zos,8.89
12275,3zze,8.89
12276,4cli,8.89
12277,4cst,8.89
12278,4e3i,8.89
12279,4hy5,8.89
12280,4mcv,8.89
12281,4psh,8.89
12282,4qyh,8.89
12283,4yc9,8.89
12284,1i8z,8.90
12285,1uze,8.90
12286,3egt,8.90
12287,1lhv,8.91
12288,4bak,8.91
12289,1bim,8.92
12290,1ec1,8.92
12291,1kzn,8.92
12292,1n95,8.92
12293,1r1h,8.92
12294,1xoz,8.92
12295,2w1i,8.92
12296,3k37,8.92
12297,3mg8,8.92
12298,4e3j,8.92
12299,4e6d,8.92
12300,4fod,8.92
12301,4hdc,8.92
12302,4heg,8.92
12303,4hrc,8.92
12304,4mti,8.92
12305,4mxa,8.92
12306,4onf,8.92
12307,5ew3,8.92
12308,1i91,8.94
12309,3uza,8.94
12310,4bam,8.94
12311,2z7g,8.95
12312,3ti5,8.95
12313,1doj,8.96
12314,1j37,8.96
12315,1ld7,8.96
12316,1n94,8.96
12317,1nfw,8.96
12318,1qon,8.96
12319,2p4j,8.96
12320,2qhc,8.96
12321,3dcc,8.96
12322,3i9g,8.96
12323,3krj,8.96
12324,3rz7,8.96
12325,3s7a,8.96
12326,3ue4,8.96
12327,3v5p,8.96
12328,4ag8,8.96
12329,4bdt,8.96
12330,4k18,8.96
12331,4ptc,8.96
12332,5cf8,8.96
12333,1ag9,9.00
12334,1apv,9.00
12335,1ba8,9.00
12336,1czr,9.00
12337,1dbb,9.00
12338,1e3g,9.00
12339,1fm9,9.00
12340,1gvu,9.00
12341,1hef,9.00
12342,1hiv,9.00
12343,1iyl,9.00
12344,1jii,9.00
12345,1k27,9.00
12346,1lcj,9.00
12347,1mq5,9.00
12348,1mu8,9.00
12349,1mxo,9.00
12350,1pop,9.00
12351,1rm8,9.00
12352,1syo,9.00
12353,1sz0,9.00
12354,1xp0,9.00
12355,1y0l,9.00
12356,2asu,9.00
12357,2b7a,9.00
12358,2ban,9.00
12359,2i03,9.00
12360,2i4t,9.00
12361,2ien,9.00
12362,2iok,9.00
12363,2j4i,9.00
12364,2ofu,9.00
12365,2on3,9.00
12366,2oo8,9.00
12367,2ow1,9.00
12368,2p4y,9.00
12369,2r0u,9.00
12370,2r2l,9.00
12371,2r6n,9.00
12372,2rcx,9.00
12373,2rgu,9.00
12374,2w05,9.00
12375,2wxj,9.00
12376,2wyj,9.00
12377,2xp2,9.00
12378,3dcw,9.00
12379,3dd0,9.00
12380,3er5,9.00
12381,3i0s,9.00
12382,3iad,9.00
12383,3irx,9.00
12384,3jrx,9.00
12385,3jxw,9.00
12386,3jy9,9.00
12387,3k54,9.00
12388,3k98,9.00
12389,3kc1,9.00
12390,3kw9,9.00
12391,3lhs,9.00
12392,3li2,9.00
12393,3m1s,9.00
12394,3nw9,9.00
12395,3o1g,9.00
12396,3pa3,9.00
12397,3r02,9.00
12398,3tjd,9.00
12399,3tkm,9.00
12400,3u6h,9.00
12401,3u6i,9.00
12402,3u8w,9.00
12403,3ui7,9.00
12404,3uri,9.00
12405,4c2v,9.00
12406,4dei,9.00
12407,4dmy,9.00
12408,4flh,9.00
12409,4gee,9.00
12410,4ggl,9.00
12411,4gm3,9.00
12412,4gm8,9.00
12413,4h3f,9.00
12414,4hyh,9.00
12415,4iwd,9.00
12416,4ktc,9.00
12417,4l8m,9.00
12418,4lj3,9.00
12419,4mk8,9.00
12420,4mka,9.00
12421,4o6e,9.00
12422,4ps8,9.00
12423,4qgg,9.00
12424,4qgh,9.00
12425,4r1v,9.00
12426,4rio,9.00
12427,4rvm,9.00
12428,4s2i,9.00
12429,4uib,9.00
12430,4uwk,9.00
12431,4whz,9.00
12432,4wx6,9.00
12433,4x5q,9.00
12434,4x60,9.00
12435,4x61,9.00
12436,4xyf,9.00
12437,4ys7,9.00
12438,5bpa,9.00
12439,8hvp,9.00
12440,2fes,9.01
12441,2q54,9.01
12442,3jzb,9.01
12443,4baq,9.01
12444,4omd,9.01
12445,4wri,9.01
12446,2ql9,9.03
12447,3lj3,9.03
12448,4gg5,9.03
12449,4jh0,9.03
12450,4ppc,9.03
12451,4xtw,9.03
12452,5axp,9.03
12453,1ec3,9.04
12454,1g53,9.04
12455,1qkt,9.04
12456,3g4g,9.04
12457,3g4i,9.04
12458,3m37,9.04
12459,3r0t,9.04
12460,3vfb,9.04
12461,4od0,9.04
12462,1ebw,9.05
12463,1ezq,9.05
12464,1kdk,9.05
12465,1ni1,9.05
12466,1pbk,9.05
12467,1s63,9.05
12468,1udu,9.05
12469,2i6a,9.05
12470,2v12,9.05
12471,3hb4,9.05
12472,3nu9,9.05
12473,3ti8,9.05
12474,3tt0,9.05
12475,3vuc,9.05
12476,4an2,9.05
12477,4aqc,9.05
12478,4e4n,9.05
12479,4i72,9.05
12480,4m3m,9.05
12481,4xkx,9.05
12482,1you,9.06
12483,2byp,9.06
12484,3eq8,9.06
12485,3fc2,9.06
12486,4nau,9.06
12487,1nw4,9.07
12488,2qd8,9.07
12489,3gba,9.07
12490,4cmo,9.07
12491,4jnj,9.07
12492,4oo9,9.07
12493,4pv0,9.07
12494,1bnw,9.08
12495,1lhw,9.08
12496,1tu6,9.08
12497,1xmu,9.08
12498,2rkf,9.08
12499,3a2o,9.08
12500,3aox,9.08
12501,3dst,9.08
12502,3ffg,9.08
12503,3sue,9.08
12504,3x00,9.08
12505,4qn7,9.08
12506,1akr,9.09
12507,1d3d,9.09
12508,1msn,9.09
12509,2g5t,9.09
12510,2v58,9.09
12511,2w8y,9.09
12512,3agm,9.09
12513,3eq7,9.09
12514,3mw1,9.09
12515,4kp6,9.09
12516,4zls,9.09
12517,1akq,9.10
12518,1h22,9.10
12519,1sj0,9.10
12520,2b5j,9.10
12521,2c6e,9.10
12522,2q1j,9.10
12523,2qd7,9.10
12524,2yiw,9.10
12525,2z92,9.10
12526,3byu,9.10
12527,3ds6,9.10
12528,3g72,9.10
12529,3gnw,9.10
12530,3kck,9.10
12531,3krl,9.10
12532,3lea,9.10
12533,3lpk,9.10
12534,3mdz,9.10
12535,3o56,9.10
12536,3pwm,9.10
12537,3qri,9.10
12538,3uok,9.10
12539,3vf7,9.10
12540,4az6,9.10
12541,4e3k,9.10
12542,4hws,9.10
12543,4mwq,9.10
12544,4n1t,9.10
12545,4ppa,9.10
12546,1d9i,9.11
12547,1rhk,9.11
12548,4xu0,9.11
12549,3ttp,9.12
12550,3v6s,9.12
12551,1ove,9.13
12552,1ta6,9.13
12553,2wb5,9.13
12554,3su3,9.13
12555,3gen,9.14
12556,3qg6,9.14
12557,3zmm,9.14
12558,4n1z,9.14
12559,5dhg,9.14
12560,1ayu,9.15
12561,1czl,9.15
12562,1d5j,9.15
12563,1pig,9.15
12564,2fde,9.15
12565,2qmg,9.15
12566,2wxg,9.15
12567,2xjx,9.15
12568,3a3y,9.15
12569,3bhx,9.15
12570,3d91,9.15
12571,3ibu,9.15
12572,3rsv,9.15
12573,3sn7,9.15
12574,3snl,9.15
12575,4bsq,9.15
12576,4clj,9.15
12577,4mf1,9.15
12578,4p6w,9.15
12579,4pqn,9.15
12580,4rcd,9.15
12581,4udb,9.15
12582,4y8y,9.15
12583,5aml,9.15
12584,8cpa,9.15
12585,3q2h,9.16
12586,1xoq,9.17
12587,2ozr,9.17
12588,2p94,9.17
12589,4ayv,9.17
12590,4phv,9.17
12591,1z71,9.18
12592,2fgu,9.18
12593,4ocz,9.18
12594,5dhh,9.18
12595,1x81,9.19
12596,2f14,9.19
12597,2hy0,9.19
12598,2w77,9.19
12599,2xb7,9.19
12600,2xy9,9.19
12601,3ozg,9.19
12602,3vfa,9.19
12603,1kwq,9.21
12604,1mh5,9.21
12605,1r6g,9.21
12606,1sqa,9.21
12607,4xty,9.21
12608,1d4k,9.22
12609,1fcz,9.22
12610,1hpo,9.22
12611,1hps,9.22
12612,1hpv,9.22
12613,1jp5,9.22
12614,1uho,9.22
12615,1x39,9.22
12616,1z1r,9.22
12617,1zvx,9.22
12618,2cer,9.22
12619,2jb5,9.22
12620,2o4l,9.22
12621,2v0z,9.22
12622,2yb9,9.22
12623,3b2w,9.22
12624,3b8r,9.22
12625,3gc7,9.22
12626,3of8,9.22
12627,3rwp,9.22
12628,3zc6,9.22
12629,4an3,9.22
12630,4f4p,9.22
12631,4jff,9.22
12632,4jia,9.22
12633,4s1g,9.22
12634,4uzd,9.22
12635,4wx4,9.22
12636,4xu2,9.23
12637,4dv8,9.24
12638,4hwb,9.24
12639,4pjt,9.24
12640,3mg0,9.25
12641,1db1,9.26
12642,2avv,9.26
12643,3zlr,9.26
12644,4inu,9.26
12645,4ty1,9.26
12646,1sdt,9.27
12647,2xab,9.27
12648,3b65,9.27
12649,3nzk,9.27
12650,3ti6,9.27
12651,4xtv,9.27
12652,1xow,9.28
12653,2ao6,9.28
12654,2qtu,9.28
12655,3g58,9.28
12656,3kdc,9.28
12657,3p8n,9.28
12658,3rux,9.28
12659,3vhd,9.28
12660,4asd,9.28
12661,4n6h,9.28
12662,4otw,9.28
12663,830c,9.28
12664,2ayr,9.29
12665,1bil,9.30
12666,1udt,9.30
12667,1w6h,9.30
12668,1xp1,9.30
12669,2aux,9.30
12670,2iw4,9.30
12671,2og8,9.30
12672,2wxk,9.30
12673,2yxj,9.30
12674,2znt,9.30
12675,3b8q,9.30
12676,3bys,9.30
12677,3d7f,9.30
12678,3drs,9.30
12679,3fv1,9.30
12680,3kf4,9.30
12681,3kqb,9.30
12682,3kwj,9.30
12683,3mg4,9.30
12684,3mvh,9.30
12685,3nu6,9.30
12686,3v9b,9.30
12687,3vtb,9.30
12688,4btu,9.30
12689,4crf,9.30
12690,4er2,9.30
12691,4fkk,9.30
12692,4hld,9.30
12693,4hzx,9.30
12694,4q1a,9.30
12695,4qge,9.30
12696,5ceo,9.30
12697,5cgc,9.30
12698,5cgd,9.30
12699,1bn4,9.31
12700,3lnz,9.31
12701,3rdq,9.31
12702,2aqu,9.32
12703,3krr,9.32
12704,3vva,9.32
12705,3wha,9.32
12706,4i31,9.32
12707,4okg,9.32
12708,3gw5,9.33
12709,3q4b,9.33
12710,3vbq,9.33
12711,1bn1,9.34
12712,1inc,9.34
12713,3bv3,9.34
12714,3vf5,9.34
12715,4ks2,9.34
12716,2bdj,9.35
12717,2e27,9.35
12718,3tpx,9.35
12719,2r6w,9.36
12720,2z4b,9.36
12721,3bv2,9.36
12722,1flm,9.37
12723,2p95,9.37
12724,3vs3,9.37
12725,4a16,9.37
12726,4wzv,9.37
12727,3hqz,9.38
12728,3nuj,9.39
12729,3vrw,9.39
12730,4ca5,9.39
12731,4cqg,9.39
12732,4mwr,9.39
12733,1azx,9.40
12734,1cbr,9.40
12735,1e03,9.40
12736,1ebz,9.40
12737,1fkf,9.40
12738,1ksn,9.40
12739,1met,9.40
12740,1pme,9.40
12741,1sqn,9.40
12742,1xp6,9.40
12743,2bpx,9.40
12744,2fm0,9.40
12745,2izx,9.40
12746,2o4r,9.40
12747,2v10,9.40
12748,2w26,9.40
12749,3drr,9.40
12750,3e2m,9.40
12751,3fw4,9.40
12752,3g70,9.40
12753,3kqd,9.40
12754,3lq8,9.40
12755,3o64,9.40
12756,4a4q,9.40
12757,4erf,9.40
12758,4fcr,9.40
12759,4g31,9.40
12760,4mwv,9.40
12761,4oba,9.40
12762,4qac,9.40
12763,4wrs,9.40
12764,1nl4,9.41
12765,2aa6,9.41
12766,3ekv,9.41
12767,3ekx,9.41
12768,4c1w,9.41
